8956,0.000117836,16,"[[8645, 0.98449515318213476], [4333, 0.97897226344286381], [1884, 0.97637625799676797], [9192, 0.95765215849606533], [2974, 0.95722874172172756], [2364, 0.95060256400092136], [4509, 0.94563521886783186], [8306, 0.94234962446695536], [5421, 0.94180826327871514], [2430, 0.94069686757013637]]"
8957,0.000117836,8,"[[415, 0.99249909784534029], [3024, 0.99121317696748534], [5625, 0.99102209779490691], [1875, 0.99064140678927348], [3789, 0.99029640691108645], [4629, 0.989836184232181], [4964, 0.9891911151018038], [6277, 0.98904449554494422], [7320, 0.98892033542009206], [9164, 0.9884920532679371]]"
8958,0.000117836,26,"[[7304, 0.97020077098099677], [90, 0.96949426940888128], [683, 0.96579019261480237], [895, 0.96411248293383256], [2035, 0.96011120167118291], [2568, 0.95910257776304386], [3376, 0.95779931335783719], [7377, 0.95614100859506967], [352, 0.95591045191976742], [4644, 0.95532478980692426]]"
8959,0.000117836,52,"[[6601, 0.99278356871120166], [7368, 0.99143502643239589], [7384, 0.99088608760666652], [7244, 0.98685279686776783], [6555, 0.98609846845900717], [8000, 0.9839401732009162], [4746, 0.98149863670373616], [7241, 0.98093044650716865], [5409, 0.97684160417025656], [9127, 0.97508552593099318]]"
896,0.0000489,34,"[[1781, 0.98512628300226379], [7772, 0.97864830100015143], [7482, 0.97638486316777284], [1846, 0.97611605540515567], [1861, 0.97581155899462435], [7726, 0.97565142745707056], [170, 0.9753251480630134], [387, 0.9712341418864715], [7, 0.97088195957315959], [7003, 0.97056762176212008]]"
8960,0.000117836,5,"[[9193, 0.99139876653591275], [4557, 0.97735972483475342], [6491, 0.97302859348354098], [8334, 0.9637152809808921], [6473, 0.96042548445375731], [6543, 0.95142859734945928], [4692, 0.94874397600025773], [8897, 0.94804235070649623], [5064, 0.94609708870097275], [7997, 0.94571663036240627]]"
8961,0.000077,4,"[[1366, 0.99997491445746878], [6523, 0.99997271960727896], [4750, 0.99997253591628843], [278, 0.99997174543027667], [5606, 0.99997174543027667], [6850, 0.99997174543027645], [554, 0.99997174543027645], [820, 0.99997174543027645], [2122, 0.99997147817346388], [1576, 0.99997147817346388]]"
8962,0.000077,20,"[[1486, 0.99506906536945883], [417, 0.98347960518276412], [5102, 0.9770755103179517], [6869, 0.97546019384865212], [3411, 0.97464753104837543], [8616, 0.97378167304577812], [2843, 0.97200767641847341], [5362, 0.97189530900707699], [2997, 0.97144342034897568], [5583, 0.96955466022742576]]"
8963,0.000112196,22,"[[8855, 0.99994781650098896], [4340, 0.99994781650098885], [4957, 0.99985904546040039], [6994, 0.99975757707962443], [8125, 0.99973775539686827], [9150, 0.99972242972652292], [6674, 0.99967570256113847], [5188, 0.99965685426416551], [2134, 0.99962228728668923], [8547, 0.999614298925806]]"
8964,0.000112196,7,"[[4533, 0.99698204914236155], [1888, 0.99619492410865262], [6982, 0.99598723692975177], [2982, 0.99598723692975155], [4912, 0.99585921432838342], [1803, 0.99546176568361344], [1461, 0.99540377076183584], [1874, 0.99477650749536373], [2699, 0.99396031607827429], [4674, 0.99385483588966206]]"
8965,0.000112196,16,"[[5085, 0.98407830908981364], [2839, 0.97948107928817651], [7186, 0.97396493916759908], [6576, 0.97258861475021696], [2749, 0.972565862419704], [4570, 0.97246550287186773], [6477, 0.97082365093008016], [3719, 0.97079748520611087], [3032, 0.96776534919188006], [6451, 0.96744822696325561]]"
8966,0.000112196,3,"[[7240, 0.97214116521709093], [2188, 0.97186383611561511], [1816, 0.96686988921996864], [1922, 0.96487066806885968], [155, 0.96167762197069329], [6935, 0.96127632354715553], [8464, 0.96122013132421746], [7303, 0.9580866179812122], [5620, 0.95721756426514115], [6672, 0.9565594278758881]]"
8967,0.0000999,6,"[[7426, 0.99974813182526534], [9163, 0.99964047502221853], [910, 0.99955374225396931], [7999, 0.99917821900383175], [416, 0.99897937611386289], [3568, 0.99892541950675162], [1178, 0.99859480134333523], [7350, 0.99855310780071438], [6917, 0.99842050157442197], [1452, 0.9984083621180242]]"
8968,0.0000999,N/A,"[[7681, 0.99785005399782345], [2724, 0.99270958251703456], [3654, 0.99037852315754427], [2368, 0.9881586730550892], [1551, 0.98396031370831094], [2694, 0.98235454140552081], [3966, 0.97748559281855041], [2383, 0.97740410013671142], [5388, 0.97450979533592952], [7131, 0.969480273397054]]"
8969,0.0000999,7,"[[5397, 0.99985229347816862], [6506, 0.99966106709314018], [9269, 0.99963312134069948], [986, 0.99958078189515975], [8939, 0.99955345608027579], [3450, 0.99925328334559005], [6875, 0.99920419979838337], [7209, 0.99918870820711492], [6608, 0.99918676116708882], [3216, 0.99890470178408608]]"
897,0.0000735,50,"[[177, 0.99856281471894959], [9302, 0.99827999110484456], [916, 0.99791347293063093], [739, 0.99782606855035128], [764, 0.99779141968165674], [4793, 0.9977362939806248], [108, 0.99732860274329005], [130, 0.99726959492981981], [512, 0.99710878090579957], [1392, 0.99704313285374235]]"
8970,0.0000999,7,"[[4064, 0.98756789885483243], [1902, 0.98009706581632094], [1207, 0.97973998863674361], [9276, 0.97551065414177851], [8111, 0.97542561261383465], [1929, 0.973903426175868], [4894, 0.97269541915150537], [3134, 0.96994179635977951], [588, 0.96819687222004081], [9010, 0.96573622519075053]]"
8971,0.0000999,15,"[[5096, 0.99965514969705183], [8969, 0.9993420505628654], [3979, 0.99929340150593937], [7250, 0.99921446338517261], [9206, 0.99910050317662991], [6352, 0.99845803862256033], [1978, 0.9973912084573654], [8954, 0.99690352510492874], [6777, 0.99682441064425242], [7601, 0.99566830697733466]]"
8972,0.000244176,28,"[[2831, 0.99104524992092546], [3900, 0.99073630221897102], [3734, 0.98996453839055998], [4531, 0.98989662136719481], [1973, 0.98979046384958991], [2141, 0.9895672302606916], [2925, 0.98896317207551387], [5359, 0.98867588370448078], [8116, 0.98828078241268291], [4049, 0.98819311642238505]]"
8973,0.0000467,21,"[[1509, 0.94416601992482485], [6603, 0.93938411754222861], [8429, 0.93356688371609242], [5235, 0.92808535124470593], [748, 0.92718712219012556], [1391, 0.92472119370640904], [5213, 0.92157032514122972], [7413, 0.92149758934712334], [410, 0.92097896207456786], [3209, 0.92065344452344999]]"
8974,0.0000908,9,"[[3155, 0.99527695151697249], [8113, 0.98211578958158918], [1269, 0.97595982809453619], [3111, 0.97520865095402265], [6889, 0.97460216171811997], [1956, 0.97416635501824989], [3642, 0.97380912713614487], [8861, 0.9682836087514004], [1799, 0.96816512703709467], [6967, 0.96695915680733191]]"
8975,0.0000908,3,"[[5031, 0.98540076291476375], [2768, 0.95041767094674212], [430, 0.94450855320313587], [8328, 0.93426992802786202], [4678, 0.93351756058909818], [4896, 0.92861530639820122], [1980, 0.92335416019248262], [6365, 0.92211965258977069], [6658, 0.92178267597966201], [2769, 0.9214678495161811]]"
8976,0.00017755,10,"[[3855, 0.98701481172361805], [2745, 0.98120743777426578], [1413, 0.98083218898871705], [1290, 0.97950067968113352], [2836, 0.97944219959813905], [4697, 0.97825756887693649], [6501, 0.97576878590606997], [9158, 0.97348726259619589], [567, 0.97308056405364829], [799, 0.9725502027270112]]"
8977,0.0000908,3,"[[3719, 0.9984730687024127], [2797, 0.99832052535548466], [3893, 0.99829302164574352], [3412, 0.99823680133239334], [4900, 0.99748894304949398], [8467, 0.99740991718933825], [8841, 0.9973650666444267], [1724, 0.99670310570670795], [7739, 0.99670310570670795], [940, 0.99670310570670795]]"
8978,0.000117836,7,"[[7678, 0.99226859342123153], [3335, 0.98957510344801058], [2694, 0.98381925875830589], [4593, 0.98352999397383056], [6713, 0.98316673129557897], [5388, 0.98191776224383409], [6295, 0.98167519476505372], [7621, 0.98000351022131826], [4592, 0.9795687623121242], [4344, 0.97543164118967307]]"
8979,0.000117836,22,"[[272, 0.95971114777308741], [3543, 0.95233612759458142], [6427, 0.94985021154474469], [4621, 0.94743950040979497], [3793, 0.94444162431345713], [3157, 0.93731679802814505], [1, 0.93005158783392805], [4447, 0.92931528949467279], [4570, 0.92888999725386334], [4448, 0.92877126963949908]]"
898,0.000171503,4,"[[7702, 0.98653807046078656], [13, 0.98611925333869066], [1841, 0.98499507391417218], [258, 0.9837378115939599], [7777, 0.9822727991766278], [686, 0.98162251468597272], [7041, 0.98091568507818117], [99, 0.98067326494407547], [322, 0.97949207554403028], [72, 0.97948901987481352]]"
8980,0.0000661,N/A,"[[6681, 0.98695319917181257], [5317, 0.98434030429008768], [9109, 0.98245684211485118], [7855, 0.97235773944226001], [5593, 0.97185721982898698], [8178, 0.97036927401088569], [5007, 0.96895358409560362], [2310, 0.96572912876055228], [350, 0.96467969489330285], [8729, 0.96372491881818068]]"
8981,0.00012286,8,"[[811, 0.98048300650661624], [7568, 0.97924122503235633], [26, 0.97443589592318658], [2914, 0.97381006879676213], [2213, 0.97277279952567375], [6578, 0.972391680111509], [1878, 0.97158483225765768], [9272, 0.96960630351825949], [5227, 0.96908433520173176], [3415, 0.96904531082332723]]"
8982,0.00012286,N/A,"[[1702, 0.9760736923043748], [2403, 0.97297830470568081], [4259, 0.96947503583263439], [5512, 0.96224805692427084], [7708, 0.96099103344507442], [3408, 0.96039643138359632], [6498, 0.96007584983066474], [2842, 0.95933439610581084], [3354, 0.95832782710996212], [4455, 0.95727668560020096]]"
8983,0.00012286,N/A,"[[1627, 0.95919841328413069], [3594, 0.95512264462850271], [2496, 0.95447488395166769], [3689, 0.95220813397807191], [7769, 0.95197696765298701], [4132, 0.94562334481353283], [6796, 0.93791531427802866], [2401, 0.93633974092185901], [3364, 0.93336753130440109], [3408, 0.93151300435322881]]"
8984,0.0000902,N/A,"[[8241, 0.99971491859768069], [8985, 0.99956116967220288], [3955, 0.99954343449437077], [3924, 0.99950970070729317], [1850, 0.99947606517582532], [5410, 0.99934007176029671], [2090, 0.99931522891356972], [2282, 0.99922233231973179], [4597, 0.99919771672406066], [2623, 0.99900084632555664]]"
8985,0.0000902,3,"[[7420, 0.99999552408673376], [5306, 0.99997501818644385], [1620, 0.99997452513870244], [860, 0.99996331139640893], [8241, 0.99996286848396831], [2953, 0.99995034449250608], [1220, 0.99994618578355843], [8984, 0.99994268180613577], [3607, 0.99994045824751043], [7023, 0.99993208765178765]]"
8986,0.0000902,1,"[[5524, 0.99816103253373567], [8488, 0.99815209700817353], [2453, 0.99777607047903516], [3179, 0.99777607047903516], [2262, 0.99777607047903494], [7092, 0.99770039870285121], [8984, 0.99731457622991471], [2974, 0.99728095007649287], [5643, 0.99714650962831897], [1250, 0.99707547555717024]]"
8987,0.0000902,16,"[[8796, 0.99683630440706528], [7917, 0.99573236753109107], [5430, 0.99512561822695633], [8919, 0.99474204508738018], [8621, 0.9936557784318194], [8498, 0.99307041873925217], [8898, 0.99191295419442116], [9285, 0.9910269804077303], [8103, 0.99053822112813905], [9152, 0.9897135721867919]]"
8988,0.0000468,2,"[[2215, 0.99632189518978476], [2788, 0.99377307332176457], [2784, 0.99286749693501475], [3087, 0.9921198218343561], [6486, 0.9915405173234213], [3384, 0.98940758117545258], [7374, 0.989133629009462], [5126, 0.98875053380643763], [8553, 0.98861476305444562], [4469, 0.98835690763262207]]"
8989,0.000124866,2,"[[8647, 0.98903241528539076], [7175, 0.9888130291113113], [4814, 0.98691576820181526], [8788, 0.9852706694603357], [6838, 0.98482364243024867], [8498, 0.98453882719000085], [9, 0.98342350023252412], [8325, 0.98318711451189977], [6681, 0.98312171111743374], [1788, 0.98280357714545641]]"
899,0.0000893,8,"[[7537, 1.0], [1194, 1.0], [5126, 1.0], [6620, 0.99999999619375879], [9171, 0.99999998956479264], [3197, 0.99999990759835178], [8975, 0.99999914689628489], [4544, 0.99999883445935545], [6582, 0.99999845907882268], [532, 0.99999830767949649]]"
8990,0.000124866,65,"[[4173, 0.9960014953435985], [9164, 0.99528836060592552], [3018, 0.99489018450990763], [8833, 0.99440447143645827], [2693, 0.99427789130247546], [5335, 0.99384799549891079], [7400, 0.99377249693213432], [8315, 0.99376287149349285], [8081, 0.99357827131564347], [1656, 0.99329295464384082]]"
8991,0.000124866,7,"[[6578, 0.99747686032907734], [7895, 0.99524243850310967], [2079, 0.99488218209440049], [8181, 0.99471548348143757], [5554, 0.99435044836308284], [8995, 0.99393310536652779], [4756, 0.99329316817247726], [4840, 0.99288778788791465], [5159, 0.99256472820249231], [8491, 0.99219429323648833]]"
8992,0.000124866,54,"[[4842, 0.95246826029276355], [788, 0.91504201513839123], [481, 0.90788496769974769], [8745, 0.90595490574985815], [2557, 0.90479538358709111], [9022, 0.90279832957314043], [5607, 0.90162676156528654], [3440, 0.89818132775440263], [2774, 0.89766590000093038], [8106, 0.8962045612112618]]"
8993,0.0000303,16,"[[2032, 0.99788855756356853], [3276, 0.99785247188182147], [8245, 0.99707032134917672], [9024, 0.99705135261263966], [2388, 0.99645637211642024], [4405, 0.99559568341003224], [7321, 0.99549731312437251], [6773, 0.99528513542775554], [3127, 0.99496940747311435], [4945, 0.99487344737515115]]"
8994,0.0000667,6,"[[178, 0.97896804405097992], [1263, 0.97479994392622527], [2325, 0.96590340383550477], [7135, 0.9620259796267937], [3738, 0.96165573695182582], [3651, 0.96156501501592984], [458, 0.96076642792852551], [4072, 0.95896076850032019], [1720, 0.95341416778612664], [4237, 0.95105775323157182]]"
8995,0.0000339,6,"[[8491, 0.99852568663167507], [8889, 0.99478388342220636], [6541, 0.98863226702825346], [7564, 0.9877621416011052], [8195, 0.98743278735244056], [8334, 0.98700196098653326], [7917, 0.98386907596836393], [8179, 0.98207582561277185], [7895, 0.97999254705700267], [9117, 0.97789971805441267]]"
8996,0.000117836,40,"[[504, 0.94139032566274961], [303, 0.94063013877258084], [3539, 0.93323027118559043], [459, 0.92363557111054317], [1924, 0.92291153321685482], [1125, 0.92156712842746091], [491, 0.91781199419563431], [8869, 0.91608553199082432], [2557, 0.91273720522272339], [4123, 0.91258189359731934]]"
8997,0.000117836,22,"[[2192, 0.94403340774655975], [5172, 0.94206276448670034], [178, 0.93856776363044803], [5274, 0.93513653989047874], [3658, 0.93023500641575552], [8865, 0.92300932116589907], [1464, 0.91941696418149732], [8844, 0.91620890145271539], [2784, 0.91558291686997773], [8236, 0.91493354411719896]]"
8998,0.0000668,7,"[[4976, 0.99484337583775162], [4571, 0.99178747377283727], [9328, 0.99115280044822407], [782, 0.99092997672110172], [6538, 0.99059263390488816], [5371, 0.99034721987487884], [5044, 0.99030220751556364], [7168, 0.98991543053619135], [682, 0.98991543053619124], [1309, 0.98991543053619124]]"
8999,0.000147461,22,"[[9074, 0.99976123903808556], [414, 0.99959245842945621], [7574, 0.99922611449490817], [7917, 0.99892151604971413], [3024, 0.99879889685174872], [8445, 0.99838842286209706], [6767, 0.99821436149739651], [7768, 0.9979446854114673], [7572, 0.99790477024039292], [7382, 0.99786374867081218]]"
9,0.0000875,32,"[[6364, 0.99073687985133652], [4353, 0.98497149297573383], [6934, 0.98421867742299485], [1089, 0.97739229101937553], [386, 0.97712306231502521], [1544, 0.97699508698736126], [2075, 0.97409077147639633], [3098, 0.9723383643088066], [4975, 0.97094004321455674], [2504, 0.96962709706618466]]"
90,0.000117836,23,"[[488, 0.9952607463651475], [606, 0.98092088845864533], [1025, 0.97907603855914327], [2473, 0.97540084096517554], [1160, 0.9729846498722029], [853, 0.97129883054337751], [1001, 0.97014615262075932], [439, 0.96944628193692539], [551, 0.96762592516470647], [33, 0.96579442238008262]]"
900,0.0000308,45,"[[2409, 0.99961719568996643], [492, 0.99869489358488484], [275, 0.99705320634732786], [145, 0.99555675829438017], [559, 0.99542995025611625], [153, 0.994535582407575], [230, 0.99431561253041734], [2442, 0.99335742324598009], [289, 0.99220013589747025], [7026, 0.99187287032562654]]"
9000,0.000147461,4,"[[4965, 0.96794985714427828], [5667, 0.95812684700362638], [3421, 0.95627977611662185], [2489, 0.95528616193085147], [6535, 0.95523596775393094], [4807, 0.95523018418012973], [6927, 0.95376114145238844], [2668, 0.9516514441370002], [7574, 0.95150532744527194], [3325, 0.95118441236223672]]"
9001,0.0000665,13,"[[3732, 0.99272502970366516], [1663, 0.97734128185740765], [475, 0.97733642345569982], [5526, 0.97530746164900506], [6751, 0.97207534094784365], [7440, 0.96913276122465652], [8169, 0.96800296369942085], [8036, 0.96771098311464854], [6280, 0.9676309682490345], [603, 0.96616129933335004]]"
9002,0.0000665,17,"[[8681, 0.99482860378003901], [9240, 0.99298386879084477], [7249, 0.98715951002256463], [7157, 0.98613717887243979], [6645, 0.98549253302529327], [3586, 0.98523157108690906], [3762, 0.98447553258227938], [599, 0.98447553258227904], [8148, 0.98439406718715083], [3515, 0.98414291319756164]]"
9003,0.0000338,N/A,"[[2560, 0.97874932903395706], [5283, 0.97652380666797356], [8998, 0.97083301333316696], [4815, 0.96454118842669911], [7267, 0.9639998223271794], [8720, 0.96307340873481639], [8401, 0.9625538314995481], [6707, 0.96253108681534971], [7621, 0.95990593081333675], [7966, 0.95667638353863549]]"
9004,0.0000471,58,"[[9330, 0.99393715985463005], [5342, 0.99377725208686918], [9069, 0.99253916691458322], [7243, 0.99176747686507971], [5331, 0.99105365522180622], [5570, 0.99077560356371785], [7629, 0.99074122723063784], [9047, 0.99043263003387516], [6618, 0.99033710437113365], [8741, 0.98997546139552606]]"
9005,0.000117836,1,"[[1863, 0.97100106099473216], [8355, 0.9670291340824877], [5453, 0.96608731530962555], [4453, 0.94886886573647178], [4729, 0.9471622564452431], [368, 0.94455331679718224], [1307, 0.94425467290735998], [757, 0.94326038115687283], [386, 0.94270848129146723], [2350, 0.9399145865609797]]"
9006,0.000117836,32,"[[3490, 0.98982562032704913], [5335, 0.98924230811798375], [1233, 0.98867425175041423], [7709, 0.98812560878749423], [730, 0.98766511722394978], [5560, 0.98746438053107632], [4375, 0.98636722464575854], [6839, 0.98632553596250494], [147, 0.98520444301363563], [8574, 0.98435525793575462]]"
9007,0.0000865,61,"[[4566, 0.9868586610649992], [5368, 0.98164278708483754], [4337, 0.97983405376522148], [7168, 0.97838486724468265], [4446, 0.97806458551116504], [5600, 0.97662107715852742], [5450, 0.97662107715852742], [6289, 0.97662107715852742], [219, 0.97662107715852742], [586, 0.97662107715852742]]"
9008,0.0000865,4,"[[6641, 0.99874262599380248], [5538, 0.99773918366843128], [7163, 0.99690159174891402], [6280, 0.99678844366030683], [7270, 0.99660661313772969], [4899, 0.99595666293453811], [2598, 0.99594676059132614], [8525, 0.99590734080255594], [6858, 0.99560766379502319], [9282, 0.99555267199424125]]"
9009,0.0000865,26,"[[4549, 0.9809333579201972], [7472, 0.95932939455422939], [8235, 0.95022458797283604], [2965, 0.94413100024078134], [6514, 0.93463068151198381], [9077, 0.93059124228601564], [6540, 0.93002046497837809], [3282, 0.92813191158898134], [7276, 0.92717111684691844], [8141, 0.92606691286927911]]"
901,0.0000177,71,"[[8488, 0.98994390136931032], [1022, 0.98393800072235937], [282, 0.98206717208510186], [8986, 0.97772542328779599], [4805, 0.97376356122185093], [5643, 0.97275084320413607], [1511, 0.97052098684957444], [2974, 0.9703052520478247], [3359, 0.96966054216967346], [88, 0.96959324529172675]]"
9010,0.0000658,66,"[[4585, 0.99550112510227373], [5276, 0.99337048266032379], [4739, 0.99211343798255103], [5343, 0.99145255310277847], [8033, 0.99117660973151056], [3906, 0.99050855393150039], [2889, 0.99049115697182877], [6754, 0.990298517795976], [9194, 0.9902293204962842], [2850, 0.9902256265538697]]"
9011,0.0000658,55,"[[3282, 0.99226384612438923], [8044, 0.98812421086222935], [6368, 0.9589342972633581], [3378, 0.95766279521356923], [4539, 0.94915235633686224], [2642, 0.93916079201233404], [4837, 0.93513095222288389], [8843, 0.9339164029776571], [3394, 0.93132758952844186], [8555, 0.93103547487104144]]"
9012,0.0000376,8,"[[5476, 0.98795693704735665], [8189, 0.98767655846078728], [8759, 0.98533757685403867], [3588, 0.98340634178288155], [8930, 0.98178956399352324], [8308, 0.98026643899754873], [6392, 0.97745608704236542], [3347, 0.9768636490097482], [350, 0.97640257558284793], [1547, 0.97554429653661412]]"
9013,0.0000485,69,"[[5108, 0.98697358324446771], [2863, 0.9841703226039622], [1365, 0.98307163623303317], [4586, 0.9782412921929482], [2910, 0.97776667040966292], [1477, 0.97686503810959491], [2481, 0.9761326499272901], [551, 0.96950437958041413], [5275, 0.96862162872834245], [4035, 0.96636440312817207]]"
9014,0.0000291,53,"[[4661, 0.99922422232061103], [3771, 0.99823205292852957], [7630, 0.99822150044688529], [6802, 0.99820098174641503], [8040, 0.99811642871733408], [5233, 0.99808965916506742], [1481, 0.99794571099116491], [8876, 0.99794045052611746], [1122, 0.99778950411495693], [3550, 0.99770158593190861]]"
9015,0.0000858,1,"[[158, 0.99954095529815901], [1973, 0.99916061286804392], [2445, 0.99761543980428025], [7805, 0.99234116994230936], [1058, 0.99143371426150184], [227, 0.99138582797599106], [141, 0.98968582401518324], [2996, 0.98902259827729899], [254, 0.98826664175737111], [1534, 0.98556920145378835]]"
9016,0.0000858,1,"[[5094, 0.99962437767267898], [2020, 0.99958254630807619], [688, 0.99950574575091311], [744, 0.99945880141147747], [3825, 0.99929350176430787], [8320, 0.9990789386330059], [7375, 0.99842994385049899], [2448, 0.99830599949052767], [984, 0.99778784072497928], [7343, 0.99664146980177293]]"
9017,0.0000556,52,"[[6723, 0.99964548728176272], [1906, 0.99931152263919842], [7415, 0.99848237952856778], [7274, 0.9981438590249746], [5445, 0.99810250054649841], [8028, 0.99777563771259747], [7780, 0.9977522510381468], [8029, 0.99726451519036374], [8916, 0.99644573112695445], [8300, 0.99635633288857006]]"
9018,0.000102423,4,"[[9065, 0.99968645423287505], [8682, 0.99965504041801923], [2848, 0.99961747832262082], [4957, 0.99956178646667226], [4581, 0.99949110530399943], [6442, 0.99949053600608406], [8450, 0.99946361285898089], [4494, 0.99945843995552264], [6625, 0.99944934953044762], [5631, 0.99942242527404856]]"
9019,0.000102423,37,"[[3925, 0.98893482432719937], [3144, 0.98017190100376095], [9148, 0.9800062741894181], [2507, 0.97878351811549225], [3634, 0.97865422252570433], [8561, 0.97830669132776826], [8487, 0.97712141774654826], [2942, 0.97638164983291498], [5631, 0.97481586617325433], [5432, 0.9737596800621432]]"
902,0.000117836,9,"[[2041, 0.97056736089127338], [2454, 0.96744882809336774], [1142, 0.96743006320258129], [5272, 0.96190492390142535], [966, 0.9608843039896191], [1602, 0.96061168590233448], [405, 0.95639287517940064], [6946, 0.95619866514904928], [1403, 0.9561677000812131], [7460, 0.9556085590734209]]"
9020,0.000102423,4,"[[3218, 0.9983592227314243], [8075, 0.99720338393230656], [2711, 0.99698269109435111], [6944, 0.99546245257532984], [2667, 0.99470210769839118], [3595, 0.99436152188595639], [6964, 0.99413322539069315], [405, 0.99263378399360658], [9022, 0.99169385755798012], [2565, 0.9915699695244965]]"
9021,0.000102423,23,"[[622, 0.99161495548424794], [1484, 0.987511250893509], [2389, 0.98415110889847268], [3572, 0.98381695398116542], [2344, 0.98241474917500382], [1990, 0.98120756354134364], [7813, 0.98120756354134364], [5601, 0.98120756354134364], [2271, 0.98120756354134364], [1313, 0.98106362098132516]]"
9022,0.000102423,N/A,"[[1441, 0.99821776258502226], [3261, 0.99658744526403509], [1035, 0.99576520928267476], [912, 0.99557684068060937], [8946, 0.99445545319894502], [209, 0.99403901602391909], [4658, 0.99251245414969469], [9020, 0.99199480255851435], [4587, 0.99193248482583518], [1344, 0.9918743801173685]]"
9023,0.0000874,8,"[[1893, 0.99997374970320962], [851, 0.99997374970320962], [274, 0.99997076776011318], [2669, 0.99994444711175789], [2922, 0.99989618346965647], [372, 0.99982747230013647], [10, 0.99971437272658181], [8071, 0.99969012257506196], [345, 0.99967154765466992], [29, 0.99966819270866381]]"
9024,0.0000874,15,"[[3990, 0.99995703483205856], [6742, 0.99995247015275468], [7172, 0.99994690257256191], [7005, 0.99978923724690638], [7284, 0.99975896251610941], [3127, 0.99970165530841737], [3276, 0.99965203357367205], [1894, 0.99958327040158357], [5540, 0.99943729357829647], [4405, 0.99941632060359087]]"
9025,0.0000758,62,"[[8654, 0.99986043195470653], [2277, 0.99979634051496002], [3071, 0.99972844519517734], [6340, 0.99968713352102623], [9142, 0.99967764900795453], [1252, 0.99965384922634482], [2527, 0.99965289277341762], [8770, 0.99963273617766069], [5284, 0.99962902729917291], [5364, 0.99962122360387395]]"
9026,0.0000758,10,"[[3602, 0.99996996851410835], [1364, 0.99996085770204057], [8290, 0.99996085770204046], [876, 0.99995591078831492], [5081, 0.99994707565223384], [8643, 0.99994358861754662], [1462, 0.99993419956637764], [5077, 0.99993312422220926], [5364, 0.99991944303449787], [7557, 0.99991590910140493]]"
9027,0.0000866,9,"[[1117, 0.99828809286462605], [1789, 0.99790981842828663], [2098, 0.99780668340659728], [5478, 0.99765913476491541], [2281, 0.99711527426244317], [4560, 0.9970648801524794], [586, 0.99700254473771333], [6845, 0.99695495713118509], [1589, 0.99665446890607301], [6292, 0.99635384796900983]]"
9028,0.0000866,7,"[[7953, 0.9990271893814463], [9054, 0.99832385968563553], [7532, 0.99824084223934251], [8995, 0.99821174045361261], [2884, 0.99801753043447961], [3410, 0.99780582656925121], [7656, 0.99735977130424347], [4288, 0.99717206837155747], [9027, 0.99690879521043829], [2098, 0.9968324732353967]]"
9029,0.0000866,3,"[[6293, 0.99807972728703254], [7927, 0.99679582572879721], [9257, 0.98933545805253764], [2328, 0.98795403663505921], [1227, 0.98766690331547424], [179, 0.98747012251987587], [6614, 0.98307823393707372], [8801, 0.98201333053758222], [2911, 0.98164872270740333], [4699, 0.98061483864103205]]"
9030,0.000123144,9,"[[7072, 0.99931930205779373], [1233, 0.99927369485238915], [414, 0.99924548343430586], [1734, 0.99921311240933097], [1723, 0.9991932056000884], [8984, 0.99872307493276857], [2103, 0.99854070752330848], [1305, 0.99851471708630712], [147, 0.99849412779218372], [4715, 0.99849171772971135]]"
9031,0.0000635,3,"[[324, 0.99688392147793503], [3125, 0.99395372425387574], [7329, 0.98988456233506072], [4204, 0.98903534508083724], [4099, 0.98850079819026992], [3319, 0.9871438947148905], [7018, 0.98650725476219969], [1244, 0.98577966238361525], [3909, 0.98571867746928188], [2854, 0.9855709590791063]]"
9032,0.0000867,1,"[[3627, 0.98151743914181688], [3932, 0.97328023506986983], [5201, 0.96951807968966042], [2591, 0.96675306447710085], [4140, 0.96470394080810773], [415, 0.95836684722762155], [3087, 0.95649458216782712], [5609, 0.94852584334532763], [1901, 0.94286782608601361], [925, 0.94282964592829965]]"
9033,0.0000867,2,"[[5050, 0.96743627791869924], [9211, 0.96143004259067844], [3728, 0.95976685785669769], [5417, 0.95416512614363236], [3559, 0.95298682955279168], [6707, 0.95097547131524984], [8525, 0.94812918849985506], [6998, 0.94743237806287572], [1966, 0.94599702003230401], [6586, 0.943740161139347]]"
9034,0.0000867,85,"[[8246, 0.94828804598387484], [7624, 0.93964229120198006], [8928, 0.93558995125802968], [8699, 0.93247776898152734], [8104, 0.9321340327484916], [1373, 0.92986460840302054], [3853, 0.92822880633487215], [4128, 0.92350256693436794], [979, 0.92269020217239517], [2649, 0.9217302164172857]]"
9035,0.0000867,1,"[[8541, 0.99987054482696069], [5445, 0.99973740229393382], [4267, 0.99972029729576473], [7274, 0.99967455687996065], [4813, 0.99960560733169634], [2670, 0.99957369382094852], [5344, 0.99956668794012393], [8198, 0.99955500440522538], [3526, 0.99952469307036862], [3905, 0.99951053322095718]]"
9036,0.0000623,2,"[[4034, 0.99903130561192854], [1490, 0.99855943872005837], [8074, 0.99830442581708956], [4279, 0.99773885706293919], [7430, 0.99772175666394858], [1716, 0.99643817078188379], [4743, 0.99621084434269536], [9300, 0.99618721410427558], [5645, 0.99608509384768484], [8974, 0.99603379964691341]]"
